YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.5.npy,5,10,1000,16,161.42517113685608,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]","[13253.157543141991, 81.10781868021688, 63.47219914382633, 58.20042092863078, 55.93096989274329, 54.824420077548154, 54.28202556172501, 54.05223226281915, 54.011241034479305, 54.0911507104142]"

