YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.1.npy,5,10,1000,10,161.4193799495697,"[7304.075266840076, 57.127922463197095, 53.55762207197656, 52.51816539253699, 52.158754775461674, 52.09794719950852, 52.198420026892094, 52.395859195745096, 52.65523237778748, 52.955515322733916]","[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]"

