YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.5.npy,4,10,1000,16,104.91486191749573,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]","[13253.157541000142, 81.10781868022515, 63.47219914383459, 58.200420928637755, 55.93096989274939, 54.824420077553626, 54.28202556173001, 54.05223226282378, 54.011241034483604, 54.0911507104182]"

