YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.1.npy,2,10,1000,10,81.32833218574524,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]","[7304.075266743671, 57.12792246320355, 53.55762207198237, 52.51816539254255, 52.158754775467045, 52.09794719951371, 52.19842002689711, 52.39585919574991, 52.655232377792096, 52.95551532273832]"

