YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.1.npy,1,10,1000,10,104.34041690826416,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]","[7304.0752670549045, 57.12792246319507, 53.55762207197563, 52.51816539253664, 52.158754775461674, 52.097947199508766, 52.19842002689254, 52.39585919574567, 52.65523237778815, 52.95551532273466]"

