YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.5.npy,3,10,1000,16,97.64936113357544,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]","[13253.157542749792, 81.1078186802207, 63.47219914382406, 58.200420928626514, 55.93096989273821, 54.82442007754274, 54.282025561719465, 54.05223226281358, 54.011241034473755, 54.09115071040869]"

