YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.3.npy,2,10,1000,12,154.98495411872864,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38]","[11538.339434656009, 68.1362471082553, 57.78145739065668, 54.82199678119184, 53.62965977317892, 53.126460923001915, 52.96170424046886, 52.98659207882108, 53.12684801170339, 53.34109216208344, 53.60438058157932, 53.90076394348824, 54.21957170405646, 54.55340784685167, 54.897001018558605, 55.24651058218903, 55.59908969419647, 55.95260012311182, 56.30542025491475, 56.65631231235842]"

