YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.7.npy,2,10,1000,18,154.70926904678345,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38]","[12985.59288271511, 94.32807437305874, 69.4510998631591, 61.76031785742369, 58.33356368002702, 56.56870844335881, 55.61080178842313, 55.09970677778671, 54.858373809745345, 54.79000265868181, 54.8373883170015, 54.9646584946182, 55.148245368648396, 55.37207591099203, 55.624850652650515, 55.89842572534288, 56.186809919889335, 56.48552047120239, 56.79115635481196, 57.101107980106825]"

