YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.9.npy,2,10,1000,20,155.21159291267395,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38]","[15495.259086978727, 107.92659173499324, 76.50375032849016, 66.28229590989966, 61.54019109354107, 58.986757704852, 57.512636026176764, 56.64246820396087, 56.139902958079304, 55.874762082697885, 55.76975656041367, 55.77628361196338, 55.86236088650007, 56.006158138930104, 56.192320792734805, 56.40977707953384, 56.6503759538835, 56.908011243432085, 57.17804135418321, 57.456894618077385]"

