YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.2.npy,2,10,1000,12,155.2349910736084,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38]","[10293.269211618122, 61.92285092613595, 55.42402101978729, 53.54900823775078, 52.82519905755485, 52.57041492082627, 52.55457890859261, 52.67644047741984, 52.88373673442443, 53.14648146766503, 53.44613382409062, 53.77057901854962, 54.111562233310984, 54.463273769613565, 54.82152065143068, 55.18321719803059, 55.54605865490343, 55.90830471734355, 56.268631603371034, 56.62602832845023]"

