YRDD Input File,Num Partitions,k,Num Images,Best Lambda,Time Taken,Lambda List,RSS
../data/mnist/deg/0.8.npy,2,10,1000,20,155.09065198898315,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38]","[24575.079798026425, 100.66328237896212, 72.90340072304261, 64.07293402911954, 60.03802043722582, 57.89704825347924, 56.6851143756734, 55.992112694017806, 55.61496424861307, 55.44195781093587, 55.406727785257964, 55.46746459473634, 55.59658621436576, 55.77521128009376, 55.99001941538476, 56.231377641385436, 56.49217513589359, 56.767072556436815, 57.052003518229824, 57.34383464746179]"

